FECHA;ID TIME;y
2022-07-18;11:20:00;3
2022-07-18;11:40:00;7
2022-07-18;12:00:00;11
2022-07-18;12:20:00;9
2022-07-18;12:40:00;2
2022-07-18;13:00:00;3
2022-07-18;13:20:00;2
2022-07-18;13:40:00;2
2022-07-18;14:00:00;5
2022-07-18;14:20:00;3
2022-07-18;14:40:00;2
2022-07-18;15:00:00;5
2022-07-18;15:20:00;3
2022-07-18;15:40:00;3
2022-07-18;16:00:00;5
2022-07-18;16:20:00;2
2022-07-18;16:40:00;2
2022-07-18;17:00:00;16
2022-07-18;17:20:00;11
2022-07-18;17:40:00;4
2022-07-18;18:00:00;23
2022-07-18;18:20:00;4
2022-07-18;18:40:00;3
2022-07-18;19:00:00;3
2022-07-18;19:20:00;5
2022-07-18;19:40:00;2
2022-07-18;20:00:00;5
2022-07-18;20:20:00;3
2022-07-18;20:40:00;3
2022-07-18;21:00:00;5
2022-07-18;21:20:00;2
2022-07-18;21:40:00;1
2022-07-18;22:00:00;2
2022-07-18;22:20:00;1
2022-07-18;23:40:00;1
2022-07-19;00:20:00;2
2022-07-19;00:40:00;1
2022-07-19;01:40:00;1
2022-07-19;02:00:00;5
2022-07-19;03:20:00;1
2022-07-19;04:20:00;1
2022-07-19;04:40:00;1
2022-07-19;05:00:00;2
2022-07-19;05:20:00;3
2022-07-19;05:40:00;1
2022-07-19;06:00:00;9
2022-07-19;06:20:00;6
2022-07-19;06:40:00;2
2022-07-19;07:00:00;13
2022-07-19;07:20:00;7
2022-07-19;07:40:00;6
2022-07-19;08:00:00;12
2022-07-19;08:20:00;9
2022-07-19;08:40:00;4
2022-07-19;09:00:00;10
2022-07-19;09:20:00;3
2022-07-19;09:40:00;3
2022-07-19;10:00:00;8
2022-07-19;10:20:00;1
2022-07-19;10:40:00;1
2022-07-19;11:00:00;4
2022-07-19;11:20:00;5
2022-07-19;11:40:00;7
2022-07-19;12:00:00;5
2022-07-19;12:20:00;7
2022-07-19;12:40:00;2
2022-07-19;13:00:00;4
2022-07-19;13:20:00;3
2022-07-19;13:40:00;1
2022-07-19;14:00:00;5
2022-07-19;14:20:00;5
2022-07-19;14:40:00;2
2022-07-19;15:00:00;6
2022-07-19;15:20:00;6
2022-07-19;15:40:00;3
2022-07-19;16:00:00;5
2022-07-19;16:20:00;8
2022-07-19;16:40:00;4
2022-07-19;17:00:00;17
2022-07-19;17:20:00;18
2022-07-19;17:40:00;2
2022-07-19;18:00:00;26
2022-07-19;18:20:00;6
2022-07-19;18:40:00;1
2022-07-19;19:00:00;9
2022-07-19;19:20:00;6
2022-07-19;19:40:00;2
2022-07-19;20:00:00;4
2022-07-19;20:20:00;5
2022-07-19;20:40:00;2
2022-07-19;21:00:00;5
2022-07-19;21:20:00;5
2022-07-19;21:40:00;1
2022-07-19;22:00:00;2
2022-07-19;23:00:00;1
2022-07-20;00:00:00;3
2022-07-20;00:40:00;1
2022-07-20;01:00:00;1
2022-07-20;02:00:00;6
2022-07-20;03:00:00;2
2022-07-20;03:20:00;2
2022-07-20;04:20:00;1
2022-07-20;04:40:00;3
2022-07-20;05:00:00;3
2022-07-20;05:20:00;1
2022-07-20;06:00:00;6
2022-07-20;06:20:00;7
2022-07-20;06:40:00;4
2022-07-20;07:00:00;12
2022-07-20;07:20:00;5
2022-07-20;07:40:00;8
2022-07-20;08:00:00;17
2022-07-20;08:20:00;7
2022-07-20;08:40:00;7
2022-07-20;09:00:00;4
2022-07-20;09:20:00;7
2022-07-20;09:40:00;1
2022-07-20;10:00:00;7
2022-07-20;10:20:00;5
2022-07-20;10:40:00;7
2022-07-20;11:00:00;8
2022-07-20;11:20:00;4
2022-07-20;11:40:00;4
2022-07-20;12:00:00;4
2022-07-20;12:20:00;10
2022-07-20;12:40:00;8
2022-07-20;13:00:00;8
2022-07-20;13:20:00;7
2022-07-20;13:40:00;4
2022-07-20;14:00:00;9
2022-07-20;14:20:00;8
2022-07-20;14:40:00;3
2022-07-20;15:00:00;3
2022-07-20;15:20:00;6
2022-07-20;15:40:00;3
2022-07-20;16:00:00;12
2022-07-20;16:20:00;8
2022-07-20;16:40:00;5
2022-07-20;17:00:00;15
2022-07-20;17:20:00;15
2022-07-20;17:40:00;3
2022-07-20;18:00:00;25
2022-07-20;18:20:00;6
2022-07-20;18:40:00;1
2022-07-20;19:00:00;12
2022-07-20;19:20:00;3
2022-07-20;19:40:00;1
2022-07-20;20:00:00;2
2022-07-20;20:20:00;1
2022-07-20;21:00:00;5
2022-07-20;21:20:00;2
2022-07-20;21:40:00;6
2022-07-20;22:00:00;3
2022-07-20;22:40:00;1
2022-07-20;23:40:00;1
2022-07-21;02:00:00;6
2022-07-21;04:20:00;1
2022-07-21;04:40:00;2
2022-07-21;05:20:00;2
2022-07-21;05:40:00;2
2022-07-21;06:00:00;7
2022-07-21;06:20:00;6
2022-07-21;06:40:00;2
2022-07-21;07:00:00;8
2022-07-21;07:20:00;5
2022-07-21;07:40:00;9
2022-07-21;08:00:00;13
2022-07-21;08:20:00;10
2022-07-21;08:40:00;9
2022-07-21;09:00:00;6
2022-07-21;09:20:00;11
2022-07-21;09:40:00;2
2022-07-21;10:00:00;7
2022-07-21;10:20:00;6
2022-07-21;10:40:00;4
2022-07-21;11:00:00;5
2022-07-21;11:20:00;5
2022-07-21;11:40:00;3
2022-07-21;12:00:00;5
